,tf,idf,tfidf,entropy_tfidf
雨伞,2.8221083971835358e-05,6.654925417297567,0.00018780920902785608,0.32527078260047604
元利,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
菜量,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.00010111263092556065
真叫人,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
提前,0.0003217203572789231,4.352340324303521,0.0014002364841343927,0.6846656396976025
汇演,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
踢,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
325,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
擦鞋,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
拿来,5.926427634085425e-05,5.961778236737621,0.0003533204729049092,0.6923662853047787
精力,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
清洗剂,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一位,0.0003584077664423091,4.275379283167393,0.0015323291395737456,0.6931597366019385
晒,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.4102521928817582
面山,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
还会放,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
加一点,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
市区,0.0003838067420169609,4.129196772989311,0.001584813560587976,0.5639199581793962
晚饭时间,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
始末,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
高高挂,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
玉皇阁,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,0.6365807042828043
新宁,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
初三,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
等待,0.00011288433588734143,5.373991571835503,0.0006066394696508208,0.6480532785042833
代转,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
何洪记,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
回民,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
1881,1.975475878028475e-05,8.264363329731667,0.00016326050405147998,0.00016326050405147998
馨乐庭,8.466325191550608e-06,8.264363329731667,6.996878745063427e-05,6.996878745063427e-05
86911999,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
童话,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
据点,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
胡脸,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
动向,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
比较落后,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
住朗豪,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
检验,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
满街,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
喜家,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
飞来,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
覃祥渣,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
outcounterplease,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
闲坐,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
蓝,1.6932650383101216e-05,7.165751041063557,0.00012133515711067278,0.00012133515711067278
水乡,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
发表,1.4110541985917679e-05,7.348072597857512,0.00010368528690763962,0.6731153522961641
此处,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.6830439792938208
后栋,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
相要,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
身影,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
如欲,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
垫付,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
昆山,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6366858726321015
十多分钟,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.45067993384384747
结构紧凑,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
台竟,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
上述,3.1043192369018895e-05,6.472603860503613,0.000200930286770068,0.6556827041881628
牛肉汤,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
立在,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
包,0.00013828331146199324,5.150848020521293,0.0007122763211151374,0.6462432736450698
用餐,0.00032736457407329017,4.294071416179546,0.001405726860197907,0.5112214264418866
AT&T,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
回廊,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
济宁,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
衣架,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.5984054631786063
最新,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
成为,4.797584275212011e-05,6.184921788051831,0.0002967268351377362,0.691712804452256
头天,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
多多,4.5153734354936574e-05,6.124297166235396,0.0002765348873548839,0.661839773045337
生灵,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
以此,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
本不愿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
云锦,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
非人,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
十几个,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
天滩,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
中西餐,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
古都,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
乌过,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
如该,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
混合,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
电脑自动,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
络腮胡子,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
九,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
前门大街,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
相差太多,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
上点,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
面条,4.2331625957753037e-05,6.392561152830075,0.0002706075076336653,0.6911939168214517
等于,3.386530076620243e-05,6.392561152830075,0.00021648600610693226,0.6933636665660522
如水,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
成正比,2.8221083971835358e-05,6.559615237493242,0.0001851194524402275,0.6731967864616968
水要,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.5005035361691135
手机信号,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
性骚扰,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
会处,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
庞大,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
示范性,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
送达,1.6932650383101216e-05,7.165751041063557,0.00012133515711067278,0.00012133515711067278
音乐厅,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
年轻人,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6871332809346121
以下,0.0001411054198591768,5.065690212180986,0.0007147963442663204,0.6541329911379681
很气,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一抢而空,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
肉丝,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
有块,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
不太长,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
否,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
词语,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
本质,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
无锡市,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一点多,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
才刚,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
技巧,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
偷税漏税,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
重新,0.0002285907801718664,4.575483875617731,0.0010459134287912522,0.6880074900261146
除外,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
角有,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
安悦榕,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
夜游,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
发梳,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
撞击,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
临柜,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
做爱,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
食品卫生,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
Sincerelywishcanhaveyouwithusagain,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
理念,5.926427634085425e-05,5.8664680569332965,0.0003476719840708892,0.5492220564690653
毛病,3.1043192369018895e-05,6.472603860503613,0.000200930286770068,0.6892101687634287
精装,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
dirty,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
煮饭,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
石砖,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
还车,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
日日,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
堆放,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
狂人,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
国语,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
小时,0.0009002525787015479,3.359088551293238,0.0030240281303885843,0.6843271231119687
很巧,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
跟前,7.05527099295884e-05,5.738634685423412,0.0004048762283525527,0.6538230710220543
怪事,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
福林,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
特区,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
慢性,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
喧哗声,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
口回,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
夸敞,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
骨子里,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
素质,0.00024270132215778407,4.550791263027359,0.0011044830564008322,0.6931696075129201
五一节,1.6932650383101216e-05,7.165751041063557,0.00012133515711067278,0.6932685157170559
先,0.0002511676473493347,4.514859253801296,0.0011339865768906442,0.683575060370342
办公,4.2331625957753037e-05,6.184921788051831,0.0002618177957097672,0.6911851271095278
数错,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
悬崖,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
地订,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
分期,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
把把关,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
慎用,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
苌,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
标语,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
中央空调,0.0001806149374197463,4.879973066385893,0.0008813960299953354,0.6763459784808985
陶瓷,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
床脚,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
街会,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
温馨,0.00048540264431556814,3.827611795368539,0.0018579328868853482,0.37293248789077177
摸到,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
赫赫,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
王,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
台上,3.668740916338596e-05,6.318453180676354,0.00023180767711917084,0.5404359500659801
刚作,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
天界,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
门都关,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
在外,5.079795114930365e-05,6.013071531125172,0.000305451713895365,0.6685539293784339
字幕,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,6.653598799156333e-05
挺好玩,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
差额,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
二十几个,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
家洒店,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
三轮,1.1288433588734143e-05,7.571216149171722,8.546717068587644e-05,0.6932326477306312
送,0.0010187811313832563,3.263778371488913,0.0033250758218896764,0.561824089726317
要动,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
